,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.013635216280817986,0.021416766569018364,0.012061081826686859,0.01018407754600048,0.015461030416190624,0.017898639664053917,0.014381568878889084,0.016406144946813583,0.019436461851000786,0.01953141577541828,0.016582166776061058,0.020918285474181175,0.015972299501299858,0.018176471814513206,0.012608389370143414,0.01666920632123947,0.014502733945846558
1,0.023666035383939743,0.047666117548942566,0.02652612328529358,0.01987185887992382,0.02279707044363022,0.030782289803028107,0.028359506279230118,0.026886191219091415,0.026350006461143494,0.04899971932172775,0.026491563767194748,0.03303169086575508,0.03759433329105377,0.027255017310380936,0.03538679704070091,0.027949905022978783,0.02185814082622528
2,0.024092018604278564,0.03780072182416916,0.02068932354450226,0.02278069220483303,0.029919400811195374,0.028685618191957474,0.024685852229595184,0.02429276332259178,0.03184431791305542,0.03867154195904732,0.022285740822553635,0.02968953177332878,0.02474236860871315,0.023658301681280136,0.021299107000231743,0.03969193622469902,0.023943759500980377
3,0.021765004843473434,0.0374375618994236,0.027093715965747833,0.028921805322170258,0.022476598620414734,0.02935091219842434,0.02002410590648651,0.01949606090784073,0.03483625501394272,0.03382987901568413,0.023742452263832092,0.030798152089118958,0.03194931149482727,0.022268226370215416,0.03181459382176399,0.025603389367461205,0.02837558649480343
4,0.017203673720359802,0.04008316248655319,0.01895105093717575,0.020552247762680054,0.020004834979772568,0.02959286980330944,0.019428284838795662,0.020096305757761,0.030417639762163162,0.047714438289403915,0.019657142460346222,0.03168955445289612,0.02359751984477043,0.02184396982192993,0.022142475470900536,0.043487079441547394,0.018531281501054764
5,0.03222477436065674,0.040806569159030914,0.03349941968917847,0.02521940879523754,0.03317378833889961,0.033075351268053055,0.02492193691432476,0.03578554093837738,0.03171218931674957,0.0331474170088768,0.03046369180083275,0.037058502435684204,0.04718191549181938,0.028454242274165154,0.03826895356178284,0.03571181744337082,0.025070039555430412
6,0.02398458868265152,0.04284356161952019,0.021632827818393707,0.03285661339759827,0.026804577559232712,0.030448276549577713,0.018390245735645294,0.04085531085729599,0.02494279108941555,0.03379819914698601,0.029553119093179703,0.03077428601682186,0.028207963332533836,0.038846708834171295,0.039279207587242126,0.030833180993795395,0.023343725129961967
7,0.0327146016061306,0.03660806268453598,0.03153420239686966,0.029124533757567406,0.033378858119249344,0.0397147499024868,0.024384817108511925,0.038764454424381256,0.03443007171154022,0.033317819237709045,0.03619713336229324,0.032843902707099915,0.035408589988946915,0.02734270505607128,0.03370068967342377,0.03776682913303375,0.026456570252776146
8,0.028248203918337822,0.04059312865138054,0.025231894105672836,0.022168368101119995,0.035529397428035736,0.029429122805595398,0.027658743783831596,0.03121054545044899,0.02573506534099579,0.03054872527718544,0.034842539578676224,0.04068396985530853,0.04281332716345787,0.02737095206975937,0.028545748442411423,0.028253503143787384,0.030405720695853233
9,0.01816648617386818,0.026173140853643417,0.08744078874588013,0.016377102583646774,0.03818731755018234,0.03278477117419243,0.04990864917635918,0.022391170263290405,0.021174749359488487,0.025014560669660568,0.03034721128642559,0.02889311872422695,0.0402170792222023,0.024717163294553757,0.025863435119390488,0.02581039071083069,0.03264784812927246
10,0.09514327347278595,0.03841719776391983,0.05778559297323227,0.059564389288425446,0.06973778456449509,0.056676946580410004,0.06493495404720306,0.06514963507652283,0.0314287468791008,0.03214709833264351,0.07142806053161621,0.039941202849149704,0.078178271651268,0.07191482931375504,0.06335704028606415,0.04098346829414368,0.0635320395231247
11,0.024472493678331375,0.019499359652400017,0.018099389970302582,0.016079312190413475,0.018609676510095596,0.025485362857580185,0.019161254167556763,0.024145174771547318,0.018907029181718826,0.020097866654396057,0.017659109085798264,0.020111126825213432,0.020830020308494568,0.017694033682346344,0.014059338718652725,0.015772154554724693,0.02113278955221176
12,0.02351955696940422,0.030304942280054092,0.02219298854470253,0.02585485391318798,0.020466279238462448,0.01969057507812977,0.01866472139954567,0.036225613206624985,0.029304876923561096,0.021417958661913872,0.021599553525447845,0.01967279054224491,0.02318708412349224,0.01898381859064102,0.023249506950378418,0.03284800052642822,0.02715393900871277
13,0.024358168244361877,0.026535063982009888,0.02899262309074402,0.02279079705476761,0.019978750497102737,0.02846231870353222,0.023048875853419304,0.03312293440103531,0.033907923847436905,0.024046029895544052,0.022987544536590576,0.030624834820628166,0.02496633492410183,0.030104007571935654,0.028747718781232834,0.031548529863357544,0.021370265632867813
14,0.03284081444144249,0.03224218264222145,0.022120177745819092,0.030498724430799484,0.035620272159576416,0.026203807443380356,0.023383066058158875,0.04343367740511894,0.028521878644824028,0.027255980297923088,0.03047771379351616,0.028303783386945724,0.03580234944820404,0.030690548941493034,0.03024378977715969,0.028081601485610008,0.025980321690440178
15,0.022074062377214432,0.03021986410021782,0.01970730349421501,0.01670042797923088,0.014321839436888695,0.023027639836072922,0.019757401198148727,0.028514817357063293,0.01988394558429718,0.034100428223609924,0.022131597623229027,0.027529988437891006,0.015966294333338737,0.016161642968654633,0.025015130639076233,0.021103043109178543,0.029586246237158775
16,0.027422025799751282,0.03649062290787697,0.02873637154698372,0.025396673008799553,0.023038018494844437,0.024364091455936432,0.024469483643770218,0.03312132880091667,0.03105180338025093,0.031598854809999466,0.03023817390203476,0.033388130366802216,0.02665361575782299,0.02555462345480919,0.03312117978930473,0.02630191296339035,0.027201995253562927
17,0.03167058899998665,0.0229886956512928,0.025811737403273582,0.03442306071519852,0.037718601524829865,0.02087903581559658,0.034002404659986496,0.03064054250717163,0.02422303520143032,0.020454982295632362,0.03152339160442352,0.0235586017370224,0.03148823603987694,0.03999672085046768,0.02101808786392212,0.0232546329498291,0.03082752227783203
